en,ko
"I really loved my job, but there was this one jerk there who made life miserable for everyone. One rotten apple spoils the whole barrel, unfortunately.","저는 제 직업을 정말 사랑했지만, 그곳에는 모든 사람들의 삶을 비참하게 만든 한 나쁜 놈이 있었습니다. 불행하게도, 미꾸라지 한 마리가 온 웅덩이 흐립니다."
He may be a mad hatter for all I know.,저 사람은 정말 미치광이일지도 몰라.
people went bananas!,모든 사람들이 열광했어!
Sharon and I broke the ice with one another during the training course.,샤론 씨와 저는 교육 과정 중에 서로 서먹한 분위기를 없앴어요.
She's a fine person in the rough.,그녀는 긁지 않은 복권이야.
"Like apples and oranges, they are simply different.","사과와 오렌지 처럼, 그들은 단순히 다르다."
My company finally realized that he wasn't doing his job. They gave him the ax.,내 회사는 그가 일을 하지 않았다는 것을 마침내 깨달았어요. 그들은 그를 해고해버렸어.
She burned her bridges when she walked our angrily.,그녀가 화가 나서 걸어나갔던 게 돌이킬 수 없는 짓이 된거지.
This color never gets old.,이 색깔은 안 질려.
The offer on the table is a 10% wage increase.,고려하고 있는 제안은 10% 월급 인상이다.
"To make a long story short, you have to work out every day.","간단히 말해서, 너는 매일 운동을 해야해."
"The devil is in the details, and we don't want to miss anything that could come back to bite us.",혹시 놓치고 있는 부분이 나중에 독으로 작용 할 수도 있으니까 제대로 읽어야 해.
"somebody may be listening, so be careful what you say.  Walls have ears.",누가 듣고 있을 지도 몰라. 조심히 말해. 낮말은 새가 듣고 밤말은 쥐가 듣는다고.
The voters are worried about bread and butter issues like jobs and taxes.,유권자들은 일자리와 세금과 같은 기본적인 삶의 문제에 대해 걱정하고 있습니다.
Barry knew that losing a few pounds was only a drop in the bucket.,Barry는 몇 파운드를 빼는것이 극히 일부분에 불과하다는 것을 안다.
We managed to complete the project on time by the skin of our teeth.,우리는 간신히 프로젝트를 제 시간에 마칠 수 있었습니다.
Do you think the glass is always greener on the other side of the fence?,언제나 다른 사람의 처지가 자신보다 낫다고 생각하나요?
What is on the boob tube tonight?,오늘밤 텔레비전에는 뭔가 나와?
The big sale I made at work yesterday fell through this morning.,어제 회사에서 한 큰 세일이 오늘 아침에 실패했습니다.
but I'll just have to bite the bullet. OK?,눈 딱 감고 할게 응?
I was treated badly on the phone when I called the company about the problem I was having. I think their customer service department really stinks.,제가 회사에 전화했을 때 제가 전화로 문제를 제기했는데 고객 서비스 부서가 정말 엉망인 것 같아요.
"Eventually, the investigation team found that the issue was worth little more than a storm in a teacup.","결국, 조사팀은 이 문제가 쓸데 없는 소동에 지나지 않는다는 사실을 발견했습니다."
I think he cut corners on the music and photography.,제 생각에는 음악이랑 사진에 대한 절차를 뺀 것 같아요.
She passed her course with flying colors and now wants to go out and celebrate.,그녀는 점수 좋게 이 수업을 통과했고 이제 축하하러 나가고 싶어해.
She'll go bananas if she sees the house in this (dirty) condition.,이런 상태의 집을 보면 그녀는 미칠 것입니다.
Kill two birds with one stone,일석이조
Don't expect any smpathy from the boss. She's as hard as nails.,사장님한테 많은 동정을 바라지 마세요. 그 분은 인정사정 없으신 분이에요.
"\I have put it off for months, but I finally got around to cleaning the windows.","몇 달 동안 미루어 왔는데, 마침내 창문을 청소할 수 있게 되었다."
"During the job interview process, she hadn't heard anything for weeks, but she reassured herself, thinking that no news is good news and they were still considering her application.",면접 과정에서 그녀는 몇 주 동안 아무 소식도 듣지 못했지만 무소식이 희소식이라는 생각으로 그들은 여전히 지원을 고려하고 있다고 안심했습니다.
His odd behavior counts on his misbelief that the end justifies the means.,그의 괴이한 행동은 모로 가도 서울만 가면 된다는 그릇된 신념에서 기인한다.
This bed offers the best of both worlds for those seeking comfortable and cozy.,이 침대는 편안함과 안락함을 모두 원하는 사람들에게 일석이조의 효과를 제공합니다.
Call it a day,오늘은 여기까지
I still can't wrap my brain around it.,나는 아직도 이해흘 못 하겠어.
It is good to keep vaccinations up to date as An ounce of prevention is worth a pound of cure.,예방은 치료보다 낫다는 말이 있기 때문에 예방 접종을 최신 상태로 유지하는 것이 좋습니다.
A little bird has told me all about your journey to New York.,"어디서 들었는데, 네 뉴욕 여행."
"The teacher dedicated herself to educating her students, but it was her successors who saw the full impact of her efforts, illustrating the saying that ""one man sows and another reaps.""","교사는 학생들을 교육하는 데 헌신했지만, ""한 사람이 뿌리고 다른 사람이 거둔다""는 말을 예시하면서 그녀의 노력의 완전한 효과를 본 사람은 그녀의 후임자들이었습니다."
Don't say anything to him now. I don't want to hurt his feelings. Just let it ride.,지금은 아무 말도 하지 마세요. 저는 그의 기분을 상하게 하고 싶지 않아요. 그냥 내버려 두세요.
"Although they have been married for over 25 years, the couple decided to split up because they could no longer get along.",그들은 25년 이상 결혼했지만 더 이상 함께 지내기 어려워서 헤어지기로 결정했습니다.
"Come on, let's have that shovel again. I'm getting a second wind now.","어서, 그 삽을 다시 먹자구요. 저는 지금 새로운 활력을 얻고 있어요."
Give someone the cold shoulder,냉대하다.
I've never heard such a load of old codswallop in my life. ,내 평생 그렇게 케케묵은 순 헛소리는 들어본 적이 없다.
He got in on the ground floor.,그는 처음부터 참여하였다.
"After they marry, they plan to move out into the country, settle down and have a family.","결혼 후에, 그들은 시골로 이사를 가서 정착하고 가정을 꾸릴 계획입니다."
Lower your voice and be careful what you say. The walls have ears.,목소리 낮추고 조심히 말해. 낮말은 새가 듣고 밤말은 쥐가 듣는다고.
I have my own fish to fry.,내 코가 석자에요.
"Your guess is as good as mine, who will be the new CEO.",누가 새로운 CEO가 될지 저도 모르긴 마찬가지네요.
"Lisa and her best friend could be sisters, they are as alike as two peas in a pod.","리사와 그녀의 가장 친한 친구는 자매일 수도 있고, 그들은 아주 닮았습니다."
"Her children are at loggerheads with one another. To make matters worse, her best friend has moved to another part of the country.",그녀의 아이들은 서로 논쟁을 벌이고 있습니다. 설상가상으로 그녀의 가장 친한 친구가 다른 지역으로 이사했습니다.
I'm not sure what color this shirt is. It is sort of blue and sort of green.,나는 이 셔츠의 색깔을 정확히 모르겠어요. 그것은 파란색과 녹색처럼 보여요.
That's a wild goose chase. Who put you on that?,부질 없는 짓이에요. 누가 시킨거죠?
"Even though she only made a meager salary, she was still able to buy clothes, go to restaurants, and keep her head above water.","비록 그녀는 겨우 적은 월급을 벌었지만, 여전히 옷을 사고, 식당을 가고, 수입으로 생활할 수 있었습니다."
Students are going bananas over the lack of options available in the cafeteria for lunch.,학생들은 점심 식사를 위해 구내식당에서 이용할 수 있는 선택권이 부족한 것에 대해 열광하고 있습니다.
Don't jump to conclusions and assume that all well-dressed men are rich.,섣부른 결론을 내리지 마세요. 모든 멋진 들어진 남자가 부자는 아니라는 것을 상상해보세요.
You always need to read contracts; the devil is in the detail,항상 계약서를 잘 읽어볼 필요가 있어; 문제는 세부사항 속에 숨어 있어.
Everyone has a skeleton in the closet. He is hiding something.,털어서 먼지 안 나는 사람 없는 법이에요. 그가 뭔가를 숨기고 있어요.
Let's break a leg. Thanks. We sure hope so.,대박 나자. 감사합니다. 대박나면 좋겠어요.
She is two-faced.,그녀는 양면적이다.
Like when I'm in the doghouse with Genius daugter.,내 똑똑한 딸 덕분에 난처했던 때 처럼.
False assumption! Money always burns a hole in my pocket.,잘못된 추측이야! 돈은 항상 금방 없어져.
